index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,재료양
189,밥/죽/떡,,,,돼지고기 덮밥 레시피\ 매콤달콤 양념으로 한 그릇 뚝딱.,https://www.10000recipe.com/recipe/7080768,498,호수맘,2인분,20분 이내,아무나,"['돼지고기앞다리살', '양파', '대파', '밥', '식용유', '고추장', '고추가루', '설탕', '진간장', '다진마늘', '후추가루', '미림', '매실액', '생강가루', '깨소금', '참기름', '당근']",오늘은 냉장고에 있는 돼지고기와 양파만 있으면 간단하게 만들 수 있는 돼지고기 덮밥을 소개합니다.,"['양파는 얇게 채 썰고 대파는 어슷어슷 썰어 준비해 주세요\n당근은 먹기좋은 크기로 납작하게 썰어준비해주세요', '양념을 만들어 주세요( 고추장 고춧가루 설탕 설탕 진간장 다진 마늘 후춧가루 약간 미림 매실진액 생강가루)넣고 양념을 만들어주세요\n돼지고기에섞어 재워주세요', '강불로 마늘 파 식용유넣고 파 기름을내주세요.\n양념한돼지고기와 야채를넣고 강불로볶아주세요']","['돼지고기덮밥', '돼지고기볶음', '도시락', '집반찬', '돼지고기덮밥레시피', '간단한저녁메뉴']","['300g', '1/2개', '1/2대', '2공기', '약간', '2T', '2T', '1T', '1T', '1T', '약간', '1T', '2T', '약간', '약간', '약간', '1/2~1개']"
190,밥/죽/떡,,,,간단하고 맛있게 대파소시지달걀볶음밥 만들기,https://www.10000recipe.com/recipe/6984423,"11,974",레몬콩,1인분,10분 이내,아무나,"['대파', '소시지', '달걀', '밥', '진간장', '굴소스', '소금', '후추', '참기름']","집에 있는 간단한 재료로 한그릇 뚝딱 하게 만드는
대파소시직달걀볶음밥 만들기입니다.","['대파는 잘게 썰어주세요.', '소시지도 잘게 썰어줍니다.', '식용유를 두른 팬에 대파를 넣고 볶아줍니다.\n강불', '파향이 올라오면 소시지를 넣고 노릇해질때까지 볶아주세요.\n강불', '소시지가 노릇해지면 볶아둔 재료는 한쪽으로 밀고 달걀을 넣고 스크램블을 만들어줍니다.\n중불', '스크램블이 완성되면 볶아둔 재료를 섞고 밥을 넣고 볶아줍니다.\n중불', '밥이 골고루 볶아지면 한쪽으로 밀고 빈공간에 간장을 부어서 졸이듯이 끓여주세요.\n중불\n한번 끓여줘야 감칠맛이 올라가요.', '간장이 끓으면 밥과 함께 섞어줍니다.\n중불', '그리고 굴소스도 넣고 살짝 볶습니다.\n중불', '간을 한번 보고 후추와 소금으로 밑간을 맞춰주세요.\n불끔', '참기름도 넣고 잔열에서 살짝 볶습니다.\n잔열', '완성~!']","['초간단', '소시지요리', '대파요리', '달걀볶음밥', '아이밥', '주말밥', '한그릇요리', '간단요리', '볶음밥', '자취요리']","['1/2개', '14개', '1개', '1공기', '1숟갈', '1숟갈', '톡톡', '톡톡', '1숟갈']"
191,밥/죽/떡,,,,단짠단짠 마성의 베이컨덮밥♡,https://www.10000recipe.com/recipe/6957003,"29,224",냠냠간단요리,1인분,10분 이내,초급,"['베이컨', '양파', '진간장', '설탕', '맛술', '다진마늘', '굴소스']",한그릇 뚝딱 금방 만들어요^^,"['양파 반개는 채썰어주고 베이컨은 먹기 좋게 잘라주세요', '팬에 식용유를 두르고 베이컨을 조금 볶다가 양파를 추가해 더 볶아 주세요\n중불', '양파가 조금 익었을때 분량의 소스를 붓고 졸여 줍니다', '밥위에 졸인 베이컨을 얹어준후 계란노른자를 올려 주면 더 맛있어요^^']",[],"['6장', '1/2개', '1스푼', '1스푼', '1스푼', '1스푼', '1/2스푼']"
192,밥/죽/떡,,,,소고기 스테이크 덮밥,https://www.10000recipe.com/recipe/7081819,448,호수맘,1인분,60분 이내,초급,"['밥', '소고기', '소금', '후추', '올리브유오일', '버터', '설탕', '간장', '물', '치킨스톡', '달걀노른자', '깨소금', '양파']",집에서도 간단하게 만드는 맛있는 소고기 스테이크덮밥 입니다,"['소고기를 먹기 좋게 썰은 후 올리브유 /소금 /후추로 밑간을 해 20~30 분 숙성시키면 좋아요.\n덮밥 소스를 만들어 주세요\n작은 볼에 설탕0.5/ 간장3/물2/후추0.5t/ 치킨스톡0.5T을 넣고 설탕이 녹도록 잘 섞어 주세요\n양파 반 개는 채 썰어 주세요.', '달군 팬에 올리브 오일 한 바퀴를 두르고 고기를 올려 구워주세요. 모든 면이 갈색빛이 되도록 익힌 후 한쪽에 버터를 녹여 고기에 스며들게 해주세요. 3분에서 5분 정도 래스팅하면 좋아요.\n같은 팬에 양파를 넣고 살짝볶아 덮밥 소스를 1 스푼 넣고 달달 볶아 주세요.', '그릇에 밥 한 공기를 담고 양파 볶음올리고 고기도 듬뿍 올려 준 뒤 달걀 노른자 올리고 깨솔술 뿌려. 덮밥 소스를 취향에 맞게 넣어 주시면 (보통2~3)\n맛있는 소고기스테이크덮밥 완성입니다']","['소고기', '스테이크덮밥', '소고기덮밥.', '소고기요리', '간단한저녁메뉴']","['1공기', '200g', '약간', '약간', '약간', '10g', '0.5T', '2.5T', '2T', '0.5T', '1개', '약간', '1/2개']"
193,밥/죽/떡,,,,<다이어트 건강식> 초간단 양배추 닭가슴살 덮밥,https://www.10000recipe.com/recipe/7045536,"12,271",instyle,1인분,5분 이내,아무나,"['양배추', '닭가슴살', '다진마늘', '양파', '달걀', '밥', '진간장', '참치액', '올리브유', '굴소스', '알룰로스올리고당 대체 가능', '파슬리가루']",건강한 다이어트 식단 재료 중 대표적인 닭가슴살과 양배추로 빠르고 간단하게~ 거기다 맛있게 드실 수 있어요^^,"['양배추는 심지 제거 후 채 썰어서 물에 담갔다가 흐르는 물에 씻은 후 체에 받쳐서 물기 빼 주세요.\n도마\n,\n조리용나이프\n,\n믹싱볼\n,\n채반\n양배추 손질법', '닭가슴살은 고기 결대로 어슷썰기.', '.올리브유 1큰술 두르고, 다진 마늘 1큰술 넣어 중간 불에서 볶아준다.\n볶음팬\n,\n요리스푼', '양파 반개 채썰어서 같이 넣고 빠르게 볶아준다.', '양배추는 물기 제거 후에 넣고 같이 볶아준다. (이떄 강불에서 빠르게 )\n양배추 손질법', '양배추가 어느 정도 숨이 죽으면 썰어 둔 닭가슴살도 넣고 같이 볶는다.', '굴소스 반스푼, 진간장 한스푼, 참치액 반스푼, 올리고당 반스푼(생략 가능)을 넣고 강불에서 재료들을 골고루 섞어가며 볶아준다.', '양념들이 재료에 골고루 섞였으면 가운데 공간을 만든 후에 달걀 프라이를 만들어 준다.', '밥 위에 예쁘게 담아 파슬리 가루 솔솔 뿌려서 맛있게 드세요~~~^^ (기호에 따라 참깨나 고춧가루도 상관 없어요)\n완성그릇']","['양배추', '닭가슴살', '양배추닭가슴살덮밥', '다이어트', '초간단', '건강식단', '비만', '바이너스', 'bynus', '만개의레시피바이너스']","['1/4개', '100g', '1T', '1/2개', '1개', '1/2공기', '1T', '1t', '1T', '1T', '올리고당 대체 가능', '1t']"
194,밥/죽/떡,,,,찬밥으로싼 묵은지찜 김밥,https://www.10000recipe.com/recipe/7080223,670,호수맘,2인분,15분 이내,아무나,"['김', '김치찜', '양상추', '참기름', '깨소금', '소금']","출출할때 생각나는김밥
집에있는 재료로 부담없이 싸먹는김밥","['찬밥 2공기에 참기름 깨소금 소금 넣고비벼주세요', '김밥을깔고 밥을펴주세요\n양상추를 올려주세요', '그위에 김치찜을올려주시고\n돌돌말아주시면 맛있는김치찜 김밥완성입니다']","['김밥', '묵은지김밥', '김치김밥', '찬밥으로싼김밥']","['2장', '약간', '2장', '1T', '1T', '약간']"
195,밥/죽/떡,,,,매콤어묵꼬마 김밥 황금레시피,https://www.10000recipe.com/recipe/7081368,557,호수맘,2인분,10분 이내,아무나,"['밥', '김밥김', '단무지', '깻잎', '참기름', '소금', '깨소금', '구매', '어묵', '간장', '굴소스', '올리고당', '고추가루', '청양고추가루', '다진마늘', '물', '후추']",김밥 속에 매콤하게 볶은 어묵을 듬뿍넣어 보세요. 간단한 재료로 만들지만 어묵에 매콤달콤한 양념이 배어. 자꾸 손이 가는 김밥입니다.,"['어묵5장을 얇게 썰어준비해주세요', '양념장만들기\n간장 올리고당 굴소스 고춧가루 다진 마늘 물 후추 넣고 잘섞어 양념장을 만들어 주세요', '얇게 썬 어묵을 팬에 노릇하게 볶아 주세요.\n볶은 어묵에 만들어 놓은 양념장을 부워 볶아주세요', '김은 반으로잘라주세요\n밥은참기름 깨소금 소금넣고비벼주세요 김위에밥올리고 깻잎단무지 볶은오댕올려 말아주면 매콤 어묵꼬마김밥완성입니다']","['매콤어묵김밥', '어묵김밥', '김밥레시피', '어묵볶음', '간단한김밥']","['2공기', '5장', '5개', '10장', '약간', '약간', '약간', '', '5장', '2T', '1T', '3T', '1T', '1T', '1T', '3T', '약간']"
196,밥/죽/떡,,,,시금치로 만드는 카오팟무쌉 초간단레시피,https://www.10000recipe.com/recipe/7074475,764,얌얌쿡,3인분,20분 이내,초급,"['돼지고기다짐육', '시금치', '다진마늘', '페퍼론치노', '청양고추', '대파흰부분', '달걀', '고춧가루', '간장', '식초', '참치액젓', '다진마늘', '알룰로스']",시금치로 만드는 태국식 돼지고기볶음밥! 초간단 레시피 소개해 드릴게요 :),"['청양고추 어슷썰기, 대파 흰부분 쫑쫑 썰고 통마늘은 다져서 준비해주세요', '시금치는 먹기 좋은 크기로 썰어서 준비 합니다', '올리브오일 두른 팬에 손질한 청양고추, 대파, 통마늘과 페퍼론치노를 넣어 파향이 올라올 때까지 중약불에 볶아주세요', '돼지고기 다짐육을 넣어 기름이 나올때까지 완전히 볶아주세요', '미리 만들어둔 양념을 넣고 양념에 마저 볶아줍니다', '손질한 시금치를 넣고', '숨이 죽을 때까지 가볍게 볶아줍니다', '준비된 밥 위에 볶은 돼지고기를 올려줍니다', '달걀 프라이, 통깨를 뿌려 마무리 후 맛있게 드세요']","['태국요리레시피', '카오팟무쌉레시피', '시금치요리', '간편집밥메뉴', '돼지고기볶음밥간단레시피', '시금치카오팟무']","['250g', '150g', '10개', '5개', '2개', '1대', '1개', '2T', '2T', '1T', '2T', '1T', '1T']"
197,밥/죽/떡,,,,♥[신혼밥상] 팽이버섯 덮밥,https://www.10000recipe.com/recipe/6933760,"239,245",행복한윤블리네,1인분,10분 이내,아무나,"['팽이버섯', '대파', '양파', '달걀', '참기름', '통깨', '간장', '굴소스', '설탕', '맛술', '물']","10분 레시피!
1,000원의 행복!
간단한데 맛까지 있음 100점 ^---^
한그릇 팽이버섯 덮밥 함께해요~","['팽이버섯은 3등분으로 자르고 양파와 대파는 채썰어주세요.', '간장 2, 맛술 2, 물 3, 굴소스 0.5, 설탕 0.5숟가락을 넣고 소스를 만들어주세요.\n다진마늘 약간(커피스푼1) 넣어주면 더 맛있어요.\n물론 생략가능!', '달군팬에 기름을 두르고 대파, 양파, 팽이버섯을 넣고 숨이 죽을 만큼 살짝 볶아주세요.', '소스를 부어주세요.', '국물이 자작자작해질때까지 조려주면 완성!', '국물이 자작해질 동안 달걀프라이 하나 ^^\n노른자 터트려 함께 비벼드시면 꿀맛!', '밥을 담고 달걀프라이를 올린 다음 흰자 위로 팽이버섯 비~잉\n참기름 톡~통깨 뿌려주면 초간단 초저렴 든든한끼 완성!']","['신혼밥상', '팽이버섯', '버섯요리', '덮밥', '팽이버섯덮밥', '초간단', '10분레시피', '브런치', '손님', '점심메뉴']","['1봉', '1줌', '1/2개', '1개', '약간', '적당히', '2숟가락', '0.5숟가락', '0.5숟가락', '2숟가락', '3큰술']"
198,밥/죽/떡,,,,구운 참치 간장 주먹밥 레시피 / 아이들 입맛 저격! 자취생도 해먹기 좋은 초간단 주먹밥,https://www.10000recipe.com/recipe/7007197,"18,777",슈퍼파워,1인분,10분 이내,아무나,"['햇반 1개', '참치', '간장', '참기름', '깨', '후추']","아이들 입맛 저격은 물론, 바쁘게 살아가는 현대인 아침식사로도 좋은 구운 참치 간장 주먹밥 레시피 알려드리려고 해요. 재료도 간단하고 만드는 방법도 쉬워 요리 초보도 쉽게 만들 수 있습니다!!","['210g 짜리 햇반 하나를 볼에 옮겨 간장 한 숟갈 반, 참기름 1숟갈\n햇반 210g, 간장, 참기름\n볼\n,\n숟가락', '적당량의 후추, 깨를 넣고 비벼줍니다.\n후추, 깨', '골고루 비벼진 밥을 한 주먹 잡아 동그랗게 만들어준 후', '꾹 눌러 납작하게 해주세요.', '참치캔을 뜯어\n참치캔', '납작하게 만든 밥 가운데에 위치하게 참치를 올려줍니다.', '참치를 올리고 난 후 만두를 빚듯이 밥을 감싸, 동그랗게 만들어 줍니다. 남은 밥도 똑같이 만들어 주세요.', '동그란 주먹밥 2개가 완성되었다면', '불은 중~강불로 해주고 잘 달궈진 팬에 주먹밥을 올려줍니다.\n프라이팬\n,\n뒤집개\n중~강불\n밥 양념할 때 참기름을 넣어서 팬에 기름 따로 안 둘렀어요.', '앞, 뒤, 옆 모두 노릇노릇해질 때까지 구워주세요.', '모두 구워주고 나면 구운 참치 간장 주먹밥 완성!\n전 날 미리 만들어 냉동실이나 냉장 보관했다가 불에 구워 먹어도 되니 이제 아침 식사 거르지 마세요!\u200b\u200b']","['참치', '간장', '주먹밥', '구운주먹밥', '구운참치주먹밥', '참치주먹밥', '자취생', '아이들', '참기름', '도시락']","['210g', '1/2캔', '1.5T', '1T', '약간', '약간']"
199,밥/죽/떡,,,,한끼 식사로 너무 맛있는 베이컨볶음밥,https://www.10000recipe.com/recipe/7065112,"1,972",다시봄,4인분,30분 이내,초급,"['베이컨', '공기밥', '대파', '굴소스', '계란', '간장']",베이컨은 매번 감자와 볶아서 밑반찬으로 먹었는데 오늘은 특별하게 한끼 식사로 베이컨볶음밥을 맛있게 만들어 보았습니다 . 대파를 듬뿍 넣어서 대파향이 가득한 베이컨볶음밥을 소개합니다.,"['베이컨볶음밥을 소개합니다.', '베이컨 1팩을 먹기좋은 크기로 썰어서 준비합니다', '기름을 넉넉하게 두른후 대파를 넣어서 볶아준후 베이컨을 넣어서 볶아주세요.', '계란2개를 한쪽으로 넣어서 스크램블을 만들어준후 베이컨과 함께 잘 섞아가면서 볶아주세요.', '간장2스푼을 후라이팬 한쪽에 넣어서 거품을 낸후 베이컨과 함께 간이 잘 베이도록 볶아주세요.', '공기밥을 넣어서 재료들이 잘 섞이도록 하면서 볶아주세요.', '간을 굴소스를 넣어서 맞춰가면서 간 조절을 해주세요.', '예쁜접시에 야무지게 담아주세요.', '베이컨볶음밥이 완성이 되었습니다.']",['베이컨볶음밥'],"['1팩', '2공기', '넉넉히', '2스푼', '2개', '2스푼']"
200,밥/죽/떡,,,,토마토 달걀볶음/방울토마토,https://www.10000recipe.com/recipe/7025912,"12,243",잔근육,1인분,15분 이내,초급,"['달걀', '방울토마토', '다진파', '다진마늘', '간장', '식용유', '소금', '후추']",상큼한 토마토와 달걀이 의외로 잘 어울리고 포만감 있어 식단 관리로 공복감을 채울 수 있는 든든한 한 끼가됩니다.,"['방울토마토는 먹기 좋은 크기로 4~5등분 으로 잘라줍니다.\n도마\n,\n조리용나이프\n방울토마토 손질법', '계란 2개에 소금 반 꼬집,후추 톡톡 넣고 잘 풀어줍니다.\n대접\n,\n요리젓가락', '예열된 팬에 기름 두르고 풀어둔 계란을 넣어줍니다.\n프라이팬', '계란의 가장자리가 익을 때 쯤 조리용 젓가 락으로 휘휘저어서 스크 램블을 만들어요.', '중약불로 적당히 몽글 몽글 익혀줍니다.70~80% 정도 익혀줍니다.나중에 토마토와 한번 더 볶을 거 니까 너무 익히면 안되요. 스크램블은 따로 그릇에 옮겨둡니다.\n접시', '후라이팬에 기름 두르고 방울토마토를 볶아줍니다.', '여기에 다진마늘1/3T, 다진파1/2T,를 넣고 아 까 만든 스크램블과 같이 볶아줍니다.마무리 간은 간장1/3T만 넣고 재빠르 게 한 번 더 볶아주면 완성됩니다.', '토마토 달걀볶음 완성 됐어요.토마토의 식감은 취향에 맞게 익혀줍니다.', '그냥 먹어도 충분하지만 조금 아쉽다면 토스트에 올려 먹어도 맛있어요.']","['혼밥', '아침메뉴', '계란요리', '토마토요리', '토달레시피', '토마토계란볶음밥', '다이어트식단', '다이어트식', '간단한요리', '방울토마토요리']","['2개', '5~6개', '1/2T', '1/3T', '1/3T', '1T', '1/2꼬집', '조금']"
